Area,BHK,Bathroom,Furnishing,Region,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
2445,4,4,Semi-Furnished,Punjabi Bagh,"DLF Capitals Phase III, Shivaji Park, Punjabi Bagh",1,52500000,Ready_to_move,Resale,Apartment,11905
1155,2,2,Semi-Furnished,Punjabi Bagh,"Pal Mohan Apartments, Punjabi Bagh",1,18500000,Ready_to_move,Resale,Builder_Floor,15278
2250,4,4,Unfurnished,Punjabi Bagh,Punjabi Bagh,2,37500000,Ready_to_move,New_Property,Builder_Floor,11905
1800,3,3,Semi-Furnished,Punjabi Bagh,Punjabi Bagh,2,27500000,Ready_to_move,New_Property,Builder_Floor,11905
2592,4,3,Unfurnished,Punjabi Bagh,Punjabi Bagh,2,42500000,Ready_to_move,Resale,Builder_Floor,
1700,3,3,Semi-Furnished,Punjabi Bagh,Punjabi Bagh,2,23000000,Ready_to_move,Resale,Builder_Floor,
2340,4,4,Semi-Furnished,Punjabi Bagh,Punjabi Bagh East,1,26000000,Ready_to_move,Resale,Builder_Floor,15278
1800,3,3,Furnished,Punjabi Bagh,Punjabi Bagh East,1,27500000,Ready_to_move,Resale,Builder_Floor,15278
1350,3,3,Unfurnished,Punjabi Bagh,Punjabi Bagh East,1,23500000,Ready_to_move,Resale,Apartment,15278
954,2,2,Unfurnished,Punjabi Bagh,Punjabi Bagh East,1,10000000,Ready_to_move,Resale,Builder_Floor,15278
1000,2,2,Semi-Furnished,Punjabi Bagh,"Punjabi Bagh Enclave, Madipur, Punjabi Bagh",1,7800000,Ready_to_move,Resale,Apartment,7800
1450,3,3,Semi-Furnished,Punjabi Bagh,"Punjabi Bagh Enclave, Punjabi Bagh",2,32500000,Ready_to_move,Resale,Builder_Floor,11905
2250,4,4,Semi-Furnished,Punjabi Bagh,"Punjabi Bagh Enclave, Punjabi Bagh West",2,50000000,Ready_to_move,New_Property,Builder_Floor,
800,2,2,Semi-Furnished,Punjabi Bagh,"Punjabi Bagh Enclave, Punjabi Bagh West",2,7500000,Ready_to_move,Resale,Apartment,11905
2100,3,3,Semi-Furnished,Punjabi Bagh,"Punjabi Bagh Enclave, Shivaji Park, Punjabi Bagh",1,25000000,Ready_to_move,Resale,Builder_Floor,11905
1440,3,3,Unfurnished,Punjabi Bagh,"Punjabi Bagh Extension, Punjabi Bagh",2,24500000,Ready_to_move,Resale,Builder_Floor,11905
1620,3,3,Semi-Furnished,Punjabi Bagh,"Punjabi Bagh Extension, Punjabi Bagh",1,29000000,Ready_to_move,New_Property,Builder_Floor,11905
195,3,3,Semi-Furnished,Punjabi Bagh,"Punjabi Bagh Extension, Punjabi Bagh",1,28000000,Almost_ready,New_Property,Builder_Floor,11905
807.2925,2,1,Semi-Furnished,Punjabi Bagh,"Punjabi Bagh Extension, Punjabi Bagh",1,8000000,Ready_to_move,Resale,Builder_Floor,9909
2572,3,3,Furnished,Punjabi Bagh,Punjabi Bagh West,4,35000000,Ready_to_move,Resale,Apartment,13608
3500,4,4,Furnished,Punjabi Bagh,Punjabi Bagh West,3,75100000,Ready_to_move,New_Property,Builder_Floor,9909
2500,4,4,Semi-Furnished,Punjabi Bagh,Punjabi Bagh West,2,80000000,Ready_to_move,New_Property,Builder_Floor,11905
1800,4,4,Unfurnished,Punjabi Bagh,Punjabi Bagh West,2,45500000,Almost_ready,New_Property,Builder_Floor,
2250,3,3,Semi-Furnished,Punjabi Bagh,Punjabi Bagh West,2,20500000,Ready_to_move,Resale,Apartment,11905
17010,3,3,Semi-Furnished,Punjabi Bagh,Punjabi Bagh West,2,25000000,Ready_to_move,Resale,Builder_Floor,15278
1640,3,3,Unfurnished,Punjabi Bagh,Punjabi Bagh West,1,12000000,Ready_to_move,Resale,Apartment,
140,3,2,Unfurnished,Punjabi Bagh,"Punjabi Basti, Patel Nagar",1,12000000,Ready_to_move,New_Property,Builder_Floor,85714
807.2925,2,2,Unfurnished,Rohini,"Archana Apartment, Paschim Vihar",1,8600000,Ready_to_move,Resale,Apartment,14722
594,2,1,Semi-Furnished,Rohini,"Ashoka Apartment, Paschim Vihar Block A2",1,6500000,Ready_to_move,Resale,Apartment,10943
729,3,4,Furnished,Rohini,Budh Vihar,1,2600000,Ready_to_move,Resale,Builder_Floor,3567
450,2,2,Furnished,Rohini,Budh Vihar,1,4000000,Ready_to_move,Resale,Builder_Floor,2500
900,3,2,Semi-Furnished,Rohini,Budh Vihar,1,4000000,Ready_to_move,Resale,Builder_Floor,4444
75,2,2,Semi-Furnished,Rohini,Budh Vihar,1,3000000,Ready_to_move,Resale,Builder_Floor,40000
810,3,2,Semi-Furnished,Rohini,Budh Vihar,1,4500000,Ready_to_move,Resale,Builder_Floor,
400,1,1,Furnished,Rohini,Budh Vihar,1,2000000,Ready_to_move,Resale,Builder_Floor,4000
450,1,1,Furnished,Rohini,Budh Vihar,1,2000000,Ready_to_move,Resale,Builder_Floor,4444
900,2,1,Furnished,Rohini,Budh Vihar,1,11000000,Ready_to_move,Resale,Apartment,
500,2,2,Semi-Furnished,Rohini,Budh Vihar Phase 1,1,1650000,Ready_to_move,Resale,Apartment,3300
444,2,2,Unfurnished,Rohini,Budh Vihar Phase 1,1,2000000,Ready_to_move,Resale,Apartment,4000
666,1,2,Furnished,Rohini,Budh Vihar Phase 1,1,3500000,Ready_to_move,Resale,Builder_Floor,5255
100,3,2,Furnished,Rohini,Budh Vihar Phase 1,1,4300000,Ready_to_move,New_Property,Builder_Floor,43000
500,2,1,Semi-Furnished,Rohini,Budh Vihar Phase 1,1,2000000,Ready_to_move,Resale,Builder_Floor,4000
270,2,1,Semi-Furnished,Rohini,Budh Vihar Phase 1,1,1400000,Ready_to_move,Resale,Apartment,5185
405,2,3,Furnished,Rohini,Budh Vihar Phase 2,1,6200000,Ready_to_move,Resale,Builder_Floor,2500
950,2,2,Furnished,Rohini,"Citizen Apartment, Rohini Sector 13",1,15500000,Ready_to_move,Resale,Apartment,6667
800,3,2,Unfurnished,Rohini,"DDA Lig Flats, Paschim Vihar",1,6300000,Ready_to_move,Resale,Apartment,7875
405,1,1,Semi-Furnished,Rohini,"DDA Lig Flats, Paschim Vihar carpet area 45 sqyrd status Ready to Move floor 4 out of 4 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road society DDA Lig Flats bathroom 1 balcony 1 ownership Freehold East Facing Property Expected price for the Flat is kept at 45 Lac. This is a 1 bedroom apartment present in DDA Lig Flats, Paschim Vihar. It measures an area of 45 Sq-m. It is on 4 floor out of 4 floors in the tower and is also well ventilated. The Flat has 1 washroom and also has 1 spacious balcony. read more Contact Owner View Phone No. Share Feedback Owner Anil",1,4500000,Ready_to_move,Resale,Apartment,14722
650,2,2,Semi-Furnished,Rohini,"Delhi Homes, Rohini Sector 24",1,4000000,Ready_to_move,New_Property,Apartment,6154
2700,4,3,Semi-Furnished,Rohini,"Guru Harikishan Nagar, Paschim Vihar",1,42500000,Ready_to_move,Resale,Builder_Floor,14722
800,3,2,Unfurnished,Rohini,"Guru Harikishan Nagar, Paschim Vihar",1,12000000,Ready_to_move,Resale,Builder_Floor,10943
2200,4,4,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,23000000,Ready_to_move,New_Property,Builder_Floor,6714
2300,4,4,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,24500000,Ready_to_move,New_Property,Builder_Floor,6714
2500,4,3,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,15000000,Ready_to_move,New_Property,Apartment,6000
1450,3,3,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,11500000,Ready_to_move,New_Property,Apartment,7931
1600,4,3,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,13000000,Ready_to_move,New_Property,Apartment,8125
1600,3,3,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,13500000,Ready_to_move,New_Property,Apartment,8438
550,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,3500000,Ready_to_move,New_Property,Apartment,6364
680,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,4400000,Ready_to_move,New_Property,Apartment,6471
630,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,4100000,Ready_to_move,New_Property,Apartment,6508
720,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,4700000,Ready_to_move,New_Property,Apartment,6528
750,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,5000000,Ready_to_move,New_Property,Apartment,6667
750,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,5000000,Ready_to_move,New_Property,Apartment,6667
750,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,5000000,Ready_to_move,New_Property,Apartment,6667
750,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,5000000,Ready_to_move,New_Property,Apartment,6667
700,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,4700000,Ready_to_move,New_Property,Apartment,6714
450,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,3800000,Ready_to_move,New_Property,Builder_Floor,6714
1150,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,10000000,Ready_to_move,New_Property,Builder_Floor,6714
800,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Builder_Floor,6714
850,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,7000000,Ready_to_move,New_Property,Builder_Floor,6714
720,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,6500000,Ready_to_move,New_Property,Builder_Floor,6714
800,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Apartment,6875
800,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Apartment,6875
1295,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,10000000,Ready_to_move,New_Property,Apartment,6875
980,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,7300000,Ready_to_move,New_Property,Apartment,7449
445,2,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,2800000,Ready_to_move,New_Property,Apartment,7931
1500,3,2,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,12000000,Ready_to_move,New_Property,Apartment,8000
350,1,1,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,2000000,Ready_to_move,New_Property,Apartment,5714
380,1,1,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,2200000,Ready_to_move,New_Property,Apartment,5789
300,1,1,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,1900000,Ready_to_move,New_Property,Apartment,6333
350,1,1,Semi-Furnished,Rohini,"J R Designers Floors, Rohini Sector 24",1,2400000,Ready_to_move,New_Property,Builder_Floor,6714
1620,3,3,Furnished,Rohini,"LIC Colony, Paschim Vihar",1,24500000,Ready_to_move,New_Property,Builder_Floor,13889
850,2,2,Semi-Furnished,Rohini,"Mayur Apartment, Rohini Sector 9",1,11000000,Ready_to_move,Resale,Apartment,6154
2152.78,3,3,Furnished,Rohini,"Mianwali Nagar, Paschim Vihar",2,30000000,Ready_to_move,New_Property,Builder_Floor,14722
960,2,2,Semi-Furnished,Rohini,"Navbharat Apartment, Paschim Vihar Block B1",2,13000000,Ready_to_move,Resale,Apartment,14722
1100,3,2,Semi-Furnished,Rohini,Paschim Vihar,2,13100000,Ready_to_move,Resale,Apartment,14722
820,2,3,Unfurnished,Rohini,Paschim Vihar,1,7500000,Ready_to_move,Resale,Apartment,11111
900,2,3,Semi-Furnished,Rohini,Paschim Vihar,1,8500000,Ready_to_move,Resale,Apartment,14722
1818,3,3,Unfurnished,Rohini,Paschim Vihar,1,22000000,Ready_to_move,Resale,Builder_Floor,
900,2,2,Unfurnished,Rohini,Paschim Vihar,1,12500000,Ready_to_move,Resale,Builder_Floor,13889
1100,3,2,Semi-Furnished,Rohini,Paschim Vihar,1,16000000,Ready_to_move,Resale,Apartment,14722
1078,3,2,Unfurnished,Rohini,Paschim Vihar,1,15500000,Ready_to_move,New_Property,Builder_Floor,
1800,4,3,Unfurnished,Rohini,Paschim Vihar Block A2,2,23100000,Ready_to_move,Resale,Builder_Floor,14722
1150,3,3,Semi-Furnished,Rohini,Paschim Vihar Block B2,1,21000000,Ready_to_move,Resale,Builder_Floor,
14220,3,3,Semi-Furnished,Rohini,Paschim Vihar Block B4,1,27500000,Ready_to_move,New_Property,Builder_Floor,10943
1800,3,2,Unfurnished,Rohini,Paschim Vihar Block B4,1,26500000,Ready_to_move,Resale,Builder_Floor,14722
850,3,3,Unfurnished,Rohini,"Paschim Vihar carpet area 850 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished facing North overlooking Garden/Park bathroom 3 balcony 1 ownership Freehold If you want to live a contended, pollution-free and peaceful life with your family and children, here is the once in a lifetime opportunity awaiting your attention!! Presenting a 3BHK ready to move flat up for sale in Paschim Vihar, which is becoming a dream residential area for its ability to provide a slice of authentic New Delhi city life. Property SpecificationsWell-knitted and planned on the super area of 900 sq ft is this 2bhk flat where the owner enjoys the complete rights of the freehold ownership. In a low-rise building of four-floors, this impressive infrastructure is positioned on the second floor, hence the residents can experience the greatest possible cross ventilation and natural sunlight.Though the age of construction is between 15-20 years, this north-facing flat is perfectly maintained and features 3 spacious bedrooms, 2 bathrooms, 2 airy balconies, a dining room, a living room, and a kitchen. All the bedrooms are adorned with decorative wardrobes offered with enough space for storage of clothes and other valuables.The attached toilet is designed in Indian fashion which is mounted-up with a geyser where you can enjoy a hot water bath, while the bathroom available for common use fashioned in the western genre.Further, an eye-catching view of the lush green garden is visible from the two well-aligned balconies where you can enjoy a hot cup of tea, where one balcony is connected to the bedroom, while the other balcony opens to the lobby. Bedecked with a granite countertop, a piped gas connection, and a chimney, the contemporarily designed modular kitchen is also provided with a wash area and also sufficient space for fridge.The entire flat is polished up with the good quality tiles which are easy to install and can be quite pleasant and comfortable underfoot.FacilitiesKeeping in mind the convenience of the residents, some of the basic facilities such as an unrestricted supply of water, and power backup with invertor. Additionally, one open parking space for 1 vehicle read more Contact Owner Share Feedback Owner Yogeet",1,5700000,Ready_to_move,Resale,Apartment,11111
780,2,2,Unfurnished,Rohini,Paschim Vihar How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 780 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Unfurnished facing West bathroom 2 balcony 1 ownership Freehold Contact Now Enquire Now Auction By Bank,1,8770000,Ready_to_move,Resale,Builder_Floor,14722
585,2,2,Unfurnished,Rohini,"Paschimpuri, Paschim Vihar",2,7000000,Ready_to_move,Resale,Apartment,14722
450,2,2,Semi-Furnished,Rohini,"Paschimpuri, Paschim Vihar",1,5000000,Ready_to_move,Resale,Builder_Floor,
378,1,1,Unfurnished,Rohini,"Paschimpuri, Paschim Vihar",1,3200000,Ready_to_move,Resale,Apartment,13889
900,2,2,Semi-Furnished,Rohini,"Prashant Vihar, Rohini",1,10500000,Ready_to_move,Resale,Apartment,6154
1350,3,3,Semi-Furnished,Rohini,"Pushkar Enclave, Paschim Vihar",1,15000000,Ready_to_move,Resale,Builder_Floor,11111
1710,3,3,Unfurnished,Rohini,"Pushkar Enclave, Paschim Vihar",1,22000000,Ready_to_move,Resale,Builder_Floor,
1620,3,3,Semi-Furnished,Rohini,"Reserve Bank Enclave, Paschim Vihar",,26000000,Ready_to_move,New_Property,Builder_Floor,
350,1,1,Semi-Furnished,Rohini,"Rohini ( 1 km from Shahbad Dairy, Rohini)",1,2300000,Ready_to_move,New_Property,Builder_Floor,
1150,3,3,Semi-Furnished,Rohini,Rohini Sector 14,1,25000000,Ready_to_move,Resale,Apartment,6154
1100,4,3,Semi-Furnished,Rohini,Rohini Sector 16,1,17000000,Ready_to_move,New_Property,Builder_Floor,6154
430.556,1,1,Furnished,Rohini,"Rohini Sector 18 carpet area 40 sqm status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Furnished facing East overlooking Main Road car parking 2 Open bathroom 1 balcony 1 ownership Freehold East Facing Property It an LIG three side corner flat in second floor, having full scope of expansion. interior decorated with 2 textured wall , kajaria tiles , fully modular kitchen, branded bathroom and toilet fittings, LED panel, ac in one bedroom, false ceiling in entire flat.south facing unobstructed view balcony. It was all renovated only 2.5 yrs back so every thing is in brand new condition. read more Contact Owner View Phone No. Share Feedback Owner Pramod",2,5300000,Ready_to_move,Resale,Apartment,6154
2160,4,4,Furnished,Rohini,Rohini Sector 19,1,21000000,Ready_to_move,New_Property,Builder_Floor,9722
1100,3,3,Furnished,Rohini,Rohini Sector 20,1,7000000,Ready_to_move,New_Property,Builder_Floor,6364
1100,3,2,Semi-Furnished,Rohini,Rohini Sector 20,1,6200000,Ready_to_move,New_Property,Builder_Floor,5255
1030,3,2,Furnished,Rohini,Rohini Sector 20,1,6200000,Ready_to_move,New_Property,Builder_Floor,5255
1100,3,2,Semi-Furnished,Rohini,Rohini Sector 20,1,6200000,Ready_to_move,New_Property,Builder_Floor,6154
985,3,3,Unfurnished,Rohini,Rohini Sector 21,1,6800000,Almost_ready,New_Property,Builder_Floor,6154
1300,4,4,Semi-Furnished,Rohini,Rohini Sector 22,1,15000000,Ready_to_move,New_Property,Builder_Floor,5255
1300,4,4,Semi-Furnished,Rohini,Rohini Sector 22,1,15000000,Ready_to_move,New_Property,Builder_Floor,6154
550,2,2,Semi-Furnished,Rohini,Rohini Sector 22,1,4500000,Ready_to_move,New_Property,Builder_Floor,6154
2170,4,4,Unfurnished,Rohini,Rohini Sector 23,2,22000000,Ready_to_move,New_Property,Builder_Floor,5255
2300,4,4,Semi-Furnished,Rohini,Rohini Sector 23,1,20000000,Ready_to_move,New_Property,Builder_Floor,5255
850,3,2,Semi-Furnished,Rohini,Rohini Sector 23,1,6500000,Ready_to_move,New_Property,Builder_Floor,5255
720,3,2,Semi-Furnished,Rohini,Rohini Sector 23,1,6000000,Ready_to_move,New_Property,Builder_Floor,5255
850,3,2,Semi-Furnished,Rohini,Rohini Sector 23,1,7300000,Ready_to_move,New_Property,Builder_Floor,5255
950,3,2,Semi-Furnished,Rohini,Rohini Sector 23,1,7600000,Ready_to_move,New_Property,Builder_Floor,5255
1360,4,3,Semi-Furnished,Rohini,Rohini Sector 24,1,13500000,Ready_to_move,New_Property,Builder_Floor,5255
1550,4,3,Semi-Furnished,Rohini,Rohini Sector 24,1,12500000,Ready_to_move,New_Property,Builder_Floor,5255
1300,4,3,Semi-Furnished,Rohini,Rohini Sector 24,1,15500000,Ready_to_move,New_Property,Builder_Floor,6667
1350,4,3,Semi-Furnished,Rohini,Rohini Sector 24,1,10000000,Ready_to_move,Resale,Builder_Floor,6667
1550,4,3,Semi-Furnished,Rohini,Rohini Sector 24,1,13000000,Ready_to_move,New_Property,Builder_Floor,30556
1550,4,3,Semi-Furnished,Rohini,Rohini Sector 24,1,13000000,Ready_to_move,New_Property,Builder_Floor,30556
630,2,2,Semi-Furnished,Rohini,Rohini Sector 24,1,5500000,Ready_to_move,New_Property,Builder_Floor,6154
660,2,2,Semi-Furnished,Rohini,Rohini Sector 24,1,5000000,Ready_to_move,Resale,Builder_Floor,6154
650,2,2,Semi-Furnished,Rohini,Rohini Sector 24,1,6000000,Ready_to_move,Resale,Builder_Floor,6154
600,2,2,Semi-Furnished,Rohini,Rohini Sector 24,1,4200000,Ready_to_move,Resale,Builder_Floor,6667
650,2,2,Semi-Furnished,Rohini,"Rohini Sector 24 carpet area 650 sqft status Ready to Move floor 4 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Open bathroom 2 balcony 1 ownership Freehold Newly Constructed Property Newly Constructed Property East Facing Property 2BHK Newly build property for Sale. A House is waiting for a Friendly Family to make it a lovely home.So please come and make his house feel alive once again. read more Contact Agent View Phone No. Share Feedback Garima properties Certified Agent Trusted by Users Genuine Listings Market Knowledge",1,6200000,Ready_to_move,New_Property,Builder_Floor,6667
870,3,2,Semi-Furnished,Rohini,Rohini Sector 25,1,7700000,Ready_to_move,New_Property,Builder_Floor,6154
800,3,2,Semi-Furnished,Rohini,Rohini Sector 25,1,7000000,Ready_to_move,Resale,Builder_Floor,8750
28,2,2,Furnished,Rohini,Rohini Sector 25,1,5000000,Ready_to_move,New_Property,Apartment,8750
800,3,2,Semi-Furnished,Rohini,Rohini Sector 25,1,6500000,Ready_to_move,New_Property,Builder_Floor,
660,2,2,Semi-Furnished,Rohini,"Rohini Sector 25 carpet area 660 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing North overlooking Garden/Park, Main Road car parking 1 Open bathroom 2 balcony 1 ownership Freehold Newly Constructed Property Newly Constructed Property Near by Ryan international school 2BHK Located on the Ground Floor of a four story building with open parking the flat measure 720 Sq Ft the property is located in a green and plush sector with common parks opposite every lane and bus and auto stand nearby. its situated 1.5 km from the metro station and walkable distance from shopping distance from shopping complex. read more Contact Agent View Phone No. Share Feedback Know your Certified Agent CRISIL Rating No of Employees 9 Kulwant & Company Certified Agent Trusted by Users Genuine Listings 5500+ Buyers Served",1,4700000,Ready_to_move,New_Property,Builder_Floor,6154
914.9315,2,2,Semi-Furnished,Rohini,Rohini Sector 5,1,12000000,Ready_to_move,Resale,Builder_Floor,6154
344.4448,2,2,Semi-Furnished,Rohini,Rohini Sector 8 How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. super area 32 sqm status Ready to Move floor 1 transaction Resale furnishing Semi-Furnished Contact Now Enquire Now Auction By,1,3310000,Ready_to_move,Resale,Builder_Floor,6154
500,1,1,Semi-Furnished,Rohini,"Sanskriti Apartment, Rohini Sector 28",1,3400000,Ready_to_move,Resale,Apartment,8750
1000,2,2,Semi-Furnished,Rohini,"Saptrishi Apartment, Rohini Sector 23",1,7600000,Ready_to_move,Resale,Apartment,5255
1580,3,2,Furnished,Rohini,"Shubh Niketan, Paschim Vihar",1,21000000,Ready_to_move,Resale,Apartment,11111
1350,3,3,Semi-Furnished,Rohini,Sultanpur,1,8500000,Ready_to_move,Resale,Apartment,5222
600,2,2,Unfurnished,Rohini,Sultanpur,1,4500000,Ready_to_move,Resale,Apartment,3444
800,2,2,Semi-Furnished,Rohini,Sultanpur,1,5000000,Almost_ready,Resale,Builder_Floor,3714
750,2,2,Semi-Furnished,Rohini,Sultanpur,1,4500000,Almost_ready,Resale,Builder_Floor,3714
750,2,2,Unfurnished,Rohini,Sultanpur,1,4000000,Ready_to_move,Resale,Builder_Floor,3714
1100,3,2,Furnished,Rohini,Sultanpur,1,6000000,Ready_to_move,Resale,Apartment,5455
450,1,1,Unfurnished,Rohini,Sultanpur,1,2000000,Ready_to_move,New_Property,Builder_Floor,3714
1100,2,2,Semi-Furnished,Rohini,"Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served",1,2800000,Ready_to_move,Resale,Builder_Floor,8333
1000,3,3,Semi-Furnished,Rohini,Sultanpur Extension,1,5500000,Ready_to_move,New_Property,Apartment,
700,2,2,Semi-Furnished,Rohini,Sultanpur Extension,1,2600000,Ready_to_move,Resale,Builder_Floor,3714
445,1,2,Semi-Furnished,Rohini,Sultanpur Extension,1,1650000,Ready_to_move,Resale,Apartment,5222
540,1,1,Unfurnished,Rohini,Sultanpur Extension,1,2350000,Ready_to_move,Resale,Apartment,3714
1500,3,2,Semi-Furnished,Rohini,"Sunder Apartments, Sunder Vihar, Paschim Vihar",2,18000000,Ready_to_move,Resale,Apartment,10943
900,3,2,Semi-Furnished,Rohini,"Vijay Vihar, Rohini",5,4500000,Ready_to_move,Resale,Builder_Floor,6154
1300,3,3,Semi-Furnished,Safdarjung,"Arjun Nagar, Safdarjung Enclave",1,32500000,Ready_to_move,New_Property,Builder_Floor,
600,2,2,Semi-Furnished,Safdarjung,"Arjun Nagar, Safdarjung Enclave",1,4700000,Ready_to_move,Resale,Builder_Floor,14818
880,3,2,Unfurnished,Safdarjung,"Arjun Nagar, Safdarjung Enclave",1,11000000,Ready_to_move,Resale,Builder_Floor,14818
150,2,1,Semi-Furnished,Safdarjung,"Arjun Nagar, Safdarjung Enclave",1,2000000,Ready_to_move,Resale,Apartment,14818
540,1,1,Unfurnished,Safdarjung,"Arjun Nagar, Safdarjung Enclave",1,3000000,Ready_to_move,Resale,Builder_Floor,14818
900,3,3,Semi-Furnished,Safdarjung,Krishna Nagar-Safdarjung Enclave,1,12500000,Ready_to_move,New_Property,Builder_Floor,14818
810,2,2,Semi-Furnished,Safdarjung,Krishna Nagar-Safdarjung Enclave,1,8500000,Ready_to_move,Resale,Builder_Floor,14818
3600,4,4,Semi-Furnished,Safdarjung,"Safdarjung Development Area, Hauz Khas",2,65000000,Almost_ready,New_Property,Builder_Floor,18055
1100,3,3,Unfurnished,Safdarjung,"Safdarjung Development Area, Hauz Khas",2,18500000,Ready_to_move,Resale,Apartment,30000
1250,3,3,Semi-Furnished,Safdarjung,"Safdarjung Development Area, Hauz Khas",1,24000000,Ready_to_move,Resale,Builder_Floor,17677
1450,3,3,Semi-Furnished,Safdarjung,"Safdarjung Development Area, Hauz Khas",1,45000000,Ready_to_move,New_Property,Builder_Floor,37037
1500,3,3,Semi-Furnished,Safdarjung,Safdarjung Enclave,4,37500000,Ready_to_move,New_Property,Builder_Floor,25000
4200,4,5,Semi-Furnished,Safdarjung,Safdarjung Enclave,3,74000000,Ready_to_move,New_Property,Builder_Floor,14818
4150,4,4,Unfurnished,Safdarjung,Safdarjung Enclave,3,82500000,Ready_to_move,New_Property,Builder_Floor,14818
2250,4,4,Semi-Furnished,Safdarjung,Safdarjung Enclave,3,80000000,Ready_to_move,New_Property,Builder_Floor,14818
2100,4,4,Semi-Furnished,Safdarjung,Safdarjung Enclave,3,55000000,Ready_to_move,New_Property,Builder_Floor,25000
2250,4,5,Semi-Furnished,Safdarjung,Safdarjung Enclave,2,55000000,Ready_to_move,New_Property,Builder_Floor,14818
1700,4,5,Unfurnished,Safdarjung,Safdarjung Enclave,2,52500000,Ready_to_move,Resale,Builder_Floor,14818
2035,4,4,Unfurnished,Safdarjung,Safdarjung Enclave,2,65000000,Ready_to_move,New_Property,Builder_Floor,14818
1800,4,4,Semi-Furnished,Safdarjung,Safdarjung Enclave,2,87500000,Ready_to_move,New_Property,Builder_Floor,25000
1600,3,3,Semi-Furnished,Safdarjung,Safdarjung Enclave,2,22500000,Ready_to_move,Resale,Builder_Floor,14818
4000,4,4,Semi-Furnished,Safdarjung,Safdarjung Enclave,1,72500000,Ready_to_move,Resale,Builder_Floor,14818
1550,3,3,Semi-Furnished,Safdarjung,Safdarjung Enclave,1,38000000,Ready_to_move,New_Property,Builder_Floor,14818
1650,3,3,Semi-Furnished,Safdarjung,Safdarjung Enclave,1,35000000,Ready_to_move,New_Property,Builder_Floor,14818
1100,2,2,Unfurnished,Safdarjung,Safdarjung Enclave,1,16300000,Ready_to_move,Resale,Apartment,14818
700,2,2,Unfurnished,Safdarjung,Safdarjung Enclave,1,15000000,Ready_to_move,Resale,Builder_Floor,14818
